book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,book_idx
6982,64401,64401,1417626,29,441013465,9780441013460.0,Robert Lynn Asprin,1978.0,Another Fine Myth,"Another Fine Myth (Myth Adventures, #1)",en-US,4.03,17018,18048,502,174,728,3856,6853,6437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.32491568,-0.03402746,-0.40561816,0.4041238,0.39383605,0.38529277,0.36577022,0.40261602,0.37973556,-0.41860813,0.40815684,-0.41190463,0.39220908,-0.3889281,0.41786927,-0.4056074,-0.42278397,0.41160974,0.38692567,-0.39871934,-0.35694927,-0.40194604,0.3897076,-0.4136132,0.40386304,-0.42116305,0.38229135,0.41091534,0.14286622,-0.38147137,0.40121627,-0.302246,6981
6983,9279734,15732569,14161759,15,,,Elizabeth Reyes,2010.0,Forever Mine ,"Forever Mine (The Moreno Brothers, #1)",en-GB,3.88,18346,22383,1018,631,1440,5223,7815,7274,https://images.gr-assets.com/books/1327166807m/9279734.jpg,https://images.gr-assets.com/books/1327166807s/9279734.jpg,-0.36818564,0.38758552,-0.33948877,0.3451241,0.33854598,0.3569233,0.36158034,0.34616524,0.38449588,-0.36771414,0.33670306,-0.33490798,0.3438447,-0.19478433,0.33085245,-0.3423529,-0.36342016,0.34662223,0.35403398,-0.33612317,-0.34190625,-0.32574528,0.2952294,-0.32919413,0.34343123,-0.35582885,0.29855728,0.33166993,0.32001385,-0.17491934,0.30623835,-0.3280012,6982
6984,6617185,6617185,6811292,38,1568584253,9781568584260.0,"Simon Kuper, Stefan Szymanski",2009.0,"Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport","Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport",en-US,3.91,10577,11824,541,278,586,2796,4406,3758,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.2076899,-0.0017415078,-0.28201577,0.28065458,0.27487072,0.2539062,0.20915303,0.28621426,0.22406986,-0.29467168,0.26495376,-0.28913715,0.28117746,-0.2697514,0.29003572,-0.27798674,-0.30112138,0.29420832,0.27439994,-0.27810642,-0.24117109,-0.28286883,0.27737224,-0.27943626,0.2858219,-0.29946867,0.26530126,0.28943613,0.056412496,-0.26555654,0.2848037,-0.20718448,6983
6985,4499214,4499214,4548192,36,340893613,9780340893620.0,Catherine Fisher,2000.0,Sapphique,"Sapphique (Incarceron, #2)",eng,3.7,16475,19648,1786,475,1717,5784,6838,4834,https://images.gr-assets.com/books/1327885488m/4499214.jpg,https://images.gr-assets.com/books/1327885488s/4499214.jpg,-0.33821338,0.20869994,-0.36439437,0.36058235,0.36049747,0.3543259,0.3516362,0.3599213,0.33865872,-0.38038215,0.36783,-0.3606072,0.3669207,-0.3400276,0.38031125,-0.37464362,-0.38341394,0.3726082,0.35461807,-0.36327377,-0.35171822,-0.33796263,0.32828256,-0.3482033,0.3634798,-0.38724056,0.3249128,0.37397614,0.29286608,-0.32705528,0.3693897,-0.21543822,6984
6986,127451,127451,2052615,14,553567152,9780553567150.0,Lurlene McDaniel,1995.0,"Don't Die, My Love","Don't Die, My Love",,4.12,14197,14383,574,304,681,2795,3784,6819,https://images.gr-assets.com/books/1320416427m/127451.jpg,https://images.gr-assets.com/books/1320416427s/127451.jpg,-0.29858974,0.28727597,-0.3090862,0.3139254,0.3192014,0.31362593,0.30836976,0.32146648,0.30081993,-0.33552554,0.31396937,-0.31001416,0.31781307,-0.27639377,0.32237417,-0.32220623,-0.33579925,0.32161447,0.31928182,-0.31162977,-0.3170998,-0.30056277,0.2889601,-0.29930258,0.32034257,-0.33813348,0.28039157,0.31909615,0.28365722,-0.27481887,0.31422982,-0.2553009,6985
6987,40482,40482,1238407,65,067155302X,9780671553030.0,Tess Gerritsen,1996.0,Harvest ,Harvest,eng,4.09,14274,15904,581,84,463,3246,6280,5831,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.31481543,0.2519042,-0.36519706,0.37030023,0.34540245,0.35860163,0.33560455,0.3744636,0.35413888,-0.37945154,0.37104312,-0.36923832,0.36605948,-0.3498269,0.368591,-0.36651707,-0.38934237,0.37230858,0.36547932,-0.35975862,-0.35341147,-0.35576138,0.3639634,-0.36195332,0.3705131,-0.3814676,0.35310325,0.36882403,0.31738782,-0.3354535,0.3704785,-0.3330438,6986
6988,1587362,1587362,1580303,13,764524836,9780764524840.0,Mark Bittman,2007.0,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,eng,4.08,12262,12372,366,416,524,2113,3916,5403,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.32406053,0.17543408,-0.3753198,0.37711918,0.38086343,0.34340787,0.27752697,0.39148304,0.28223845,-0.39808077,0.34789446,-0.38003832,0.3810384,-0.3672826,0.39152294,-0.37357438,-0.40134346,0.38337648,0.37732938,-0.38043585,-0.34461418,-0.37646624,0.37627462,-0.35822478,0.38974506,-0.40176868,0.36144662,0.39061996,0.09740318,-0.3685578,0.39078623,-0.32480168,6987
6989,20801166,20801166,40145315,22,1250061776,9781250061780.0,Sandy   Hall,2014.0,A Little Something Different,A Little Something Different,eng,3.65,14206,16719,3118,733,1571,4722,5545,4148,https://images.gr-assets.com/books/1396394307m/20801166.jpg,https://images.gr-assets.com/books/1396394307s/20801166.jpg,-0.27517676,0.23583165,-0.2919943,0.28480306,0.29406208,0.2748285,0.27959645,0.29978442,0.25902146,-0.31224868,0.2872851,-0.29046154,0.30185702,-0.25086504,0.29993403,-0.29570842,-0.3114432,0.29264513,0.28860804,-0.28767276,-0.28637424,-0.26361924,0.26063752,-0.27983436,0.2924403,-0.31477362,0.25277722,0.29354456,0.25249526,-0.25393206,0.28789377,-0.20245272,6988
6990,17349222,17349222,18373204,18,62236679,9780062236680.0,Ann Patchett,2011.0,This Is the Story of a Happy Marriage,This is the Story of a Happy Marriage,eng,4.03,13126,15190,2565,241,633,2731,6347,5238,https://images.gr-assets.com/books/1375215541m/17349222.jpg,https://images.gr-assets.com/books/1375215541s/17349222.jpg,-0.35628998,0.17701823,-0.43783426,0.4290067,0.42763734,0.35188237,0.2944302,0.44792578,0.2797831,-0.45442465,0.38377002,-0.43697,0.43776226,-0.41317087,0.4402637,-0.4152704,-0.46013772,0.43943205,0.4292989,-0.42498946,-0.39572072,-0.4231522,0.43436685,-0.41555664,0.44272745,-0.45595804,0.41839835,0.44060242,0.11629407,-0.43192473,0.43825477,-0.38278478,6989
6991,7278837,7278837,9914053,6,1615579184,9781615579180.0,Jeff Kinney,2009.0,,Diary of a Wimpy Kid: #1-4,en-US,4.45,10752,10973,434,249,296,1053,2022,7353,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.2871212,0.2240178,-0.2963228,0.28911325,0.3023959,0.29465026,0.2953958,0.29751232,0.29354542,-0.31048435,0.297775,-0.29209962,0.29865375,-0.28255546,0.3014002,-0.3017385,-0.30547556,0.29800734,0.29848853,-0.29735208,-0.29826587,-0.28294748,0.27799705,-0.28143367,0.30477569,-0.30815852,0.2775733,0.30091098,0.2206704,-0.27429277,0.30331063,-0.22018422,6990
6992,7853137,7853137,10980742,80,307588920,9780307588920.0,John Verdon,2010.0,Think of a Number,"Think of a Number (Dave Gurney, #1)",eng,3.83,11877,17642,1837,304,1106,4490,7171,4571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.27957365,0.19472252,-0.32565346,0.33394653,0.3282981,0.29773104,0.27102587,0.33979362,0.26170066,-0.35144043,0.31360045,-0.3271023,0.3347156,-0.3077104,0.33971798,-0.33264232,-0.3546103,0.34152523,0.33124834,-0.3254294,-0.3086711,-0.31803915,0.31596324,-0.32022136,0.33839867,-0.3529762,0.30484807,0.33677492,0.23270075,-0.30361676,0.3346252,-0.24769123,6991
6993,22151696,22151696,41496977,6,1449461077,9781449461070.0,Lang Leav,2014.0,,Lullabies,eng,4.05,14539,14763,1172,582,893,2413,4236,6639,https://images.gr-assets.com/books/1404192714m/22151696.jpg,https://images.gr-assets.com/books/1404192714s/22151696.jpg,-0.29821718,0.24320678,-0.32787564,0.31840703,0.32938045,0.29823944,0.29614943,0.333925,0.27705702,-0.34718812,0.31337023,-0.32520607,0.33111274,-0.27927306,0.33475056,-0.3292818,-0.34846672,0.33237654,0.32656476,-0.32363352,-0.31324774,-0.29988417,0.2957626,-0.31287986,0.33010986,-0.34792885,0.28605002,0.32806948,0.24584985,-0.2769433,0.3205084,-0.22448346,6992
6994,114203,114203,1461362,69,515137111,9780515137120.0,Nora Roberts,2003.0,Birthright,Birthright,eng,3.99,19024,20503,625,166,876,4932,7596,6933,https://images.gr-assets.com/books/1309282307m/114203.jpg,https://images.gr-assets.com/books/1309282307s/114203.jpg,-0.31498536,0.33195952,-0.3452263,0.3636991,0.35388014,0.3598668,0.35068476,0.37024337,0.3602688,-0.36451268,0.3686873,-0.3537213,0.36843696,-0.32544714,0.3663641,-0.3618684,-0.37856928,0.35627678,0.373775,-0.35788292,-0.3605306,-0.35669273,0.3536709,-0.36632493,0.36823228,-0.37813348,0.34638453,0.3691364,0.34018463,-0.31947005,0.36141,-0.34263688,6993
6995,434535,434535,2243662,11,1590382234,9781590382230.0,James L. Ferrell,2004.0,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,eng,4.41,12313,12528,2150,144,325,1324,3252,7483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.3797924,0.3198209,-0.4176272,0.42668247,0.42929754,0.38952407,0.34039888,0.43154445,0.32986805,-0.44561055,0.3955251,-0.42358297,0.42422724,-0.39637962,0.43155786,-0.41417435,-0.4545285,0.43039548,0.4176093,-0.41956258,-0.39278495,-0.41371456,0.4159143,-0.3968095,0.4356983,-0.45111257,0.3926789,0.42850575,0.28677726,-0.39143816,0.4322042,-0.35206407,6994
6996,64895,64895,62987,43,99268701,9780099268700.0,Mark Kurlansky,1988.0,Cod: A Biography of the Fish that Changed the World,Cod: A Biography of the Fish that Changed the World,eng,3.92,13137,14378,1104,197,627,3465,5958,4131,https://images.gr-assets.com/books/1356452461m/64895.jpg,https://images.gr-assets.com/books/1356452461s/64895.jpg,-0.30815068,0.021937102,-0.38665196,0.39156735,0.38934407,0.35129717,0.2776329,0.39915767,0.30373135,-0.4076125,0.35803577,-0.3891128,0.3905585,-0.3811213,0.39859924,-0.37638554,-0.40871394,0.40200904,0.38532194,-0.38330516,-0.3390548,-0.38956124,0.39183247,-0.38438898,0.39132702,-0.4140012,0.37850425,0.39858854,-0.0046093795,-0.37838465,0.39862555,-0.33162272,6995
6997,8167094,8167094,13013056,38,307265633,9780307265630.0,Brian Greene,2011.0,The Hidden Reality: Parallel Universes and the Search for the Deep Laws of the Cosmos,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,eng,4.05,12080,13031,581,263,515,2415,4987,4851,https://images.gr-assets.com/books/1320431300m/8167094.jpg,https://images.gr-assets.com/books/1320431300s/8167094.jpg,-0.2962905,-0.07467399,-0.37561247,0.37242213,0.36879814,0.34713432,0.30050528,0.37898442,0.3241642,-0.38767454,0.36110464,-0.38452414,0.3732532,-0.36163178,0.3897669,-0.37353885,-0.39142734,0.3808275,0.36665004,-0.37226513,-0.3283812,-0.3779031,0.36928263,-0.37936643,0.37686196,-0.3919071,0.36389965,0.378981,0.015841706,-0.35726818,0.37287927,-0.29240674,6996
6998,38723,17573685,809732,68,393322572,9780393322580.0,"Betty Friedan, Anna Quindlen",1963.0,The Feminine Mystique,The Feminine Mystique,eng,3.85,9823,16455,1137,283,1001,4182,6432,4557,https://images.gr-assets.com/books/1479777578m/38723.jpg,https://images.gr-assets.com/books/1479777578s/38723.jpg,-0.3388277,0.09376683,-0.41129765,0.41131434,0.42287418,0.36665392,0.2918798,0.43184018,0.3046589,-0.4365561,0.37998483,-0.4214007,0.42845744,-0.40649396,0.42170998,-0.41418707,-0.4407393,0.4263168,0.4118825,-0.41593683,-0.37319127,-0.41732222,0.42156166,-0.4027217,0.43015227,-0.441379,0.4046584,0.4263905,0.013439716,-0.41273162,0.4278616,-0.36322826,6997
6999,48862,48862,2468586,96,99478471,9780099478480.0,"Graham Greene, J.M. Coetzee",1938.0,Brighton Rock,Brighton Rock,eng,3.72,13871,16340,1000,295,1208,4767,6561,3509,https://images.gr-assets.com/books/1337363402m/48862.jpg,https://images.gr-assets.com/books/1337363402s/48862.jpg,-0.28201452,-0.05489929,-0.35689414,0.36247474,0.36887866,0.32371226,0.23438884,0.3773588,0.27665555,-0.36730132,0.3233116,-0.36005506,0.36059222,-0.366401,0.37173808,-0.36007574,-0.38927275,0.37951463,0.36115578,-0.3558204,-0.31335667,-0.3731198,0.36642328,-0.3610949,0.37680194,-0.38083225,0.36292443,0.36595294,-0.122968815,-0.36890417,0.37013072,-0.32112694,6998
7000,12415695,12415695,15632745,2,,9789953566180.0,عبدالله المغلوث,2011.0,كخه يا بابا,كخه يا بابا,ara,3.71,12587,12610,1957,692,1285,3069,3562,4002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.2375625,0.18378009,-0.27814868,0.28767067,0.28759697,0.25679895,0.21603008,0.29435626,0.184558,-0.2965701,0.2539072,-0.2768279,0.28790897,-0.27248108,0.28711945,-0.29047292,-0.30291542,0.291306,0.28730488,-0.28716588,-0.2592014,-0.27710488,0.27450922,-0.27805418,0.2918307,-0.29353088,0.24660662,0.28763068,0.16895156,-0.25877342,0.29099587,-0.22536078,6999
7001,6452760,6452760,6642965,34,670021156,9780670021150.0,"Greg Mortenson, Khaled Hosseini",2009.0,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan","Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan",eng,3.86,13543,14741,1786,430,907,3490,5407,4507,https://images.gr-assets.com/books/1260845553m/6452760.jpg,https://images.gr-assets.com/books/1260845553s/6452760.jpg,-0.27748945,0.17876902,-0.33967686,0.34714118,0.34831095,0.29795384,0.24041986,0.36566383,0.22304203,-0.37280375,0.31361037,-0.34196624,0.35165706,-0.32757995,0.35679325,-0.34382528,-0.3763608,0.35394424,0.3416578,-0.34301415,-0.30866772,-0.3367234,0.339625,-0.32363796,0.3523262,-0.36842772,0.3231094,0.3523039,0.16597009,-0.32430494,0.35655957,-0.26436904,7000
7002,3009435,3009435,3039966,67,307264238,9780307264240.0,Toni Morrison,2008.0,A Mercy,A Mercy,en-US,3.65,14707,16104,2301,494,1493,4653,5926,3538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.29338408,0.08929473,-0.36021405,0.3574429,0.36400816,0.30848548,0.2510052,0.3702362,0.24849106,-0.3791529,0.3232657,-0.3605771,0.3664978,-0.35226274,0.3662676,-0.34929204,-0.3881706,0.3740505,0.35602674,-0.35610366,-0.32443815,-0.3610774,0.3584278,-0.34653467,0.37063226,-0.38324913,0.34453058,0.3719199,0.038619872,-0.35537064,0.36586553,-0.30103517,7001
7003,825,825,934262,30,553573861,9780553573860.0,Neal Stephenson,1988.0,Zodiac,Zodiac,eng,3.7,13353,14803,569,118,920,4989,6026,2750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.24492893,-0.07755334,-0.34006065,0.33566788,0.32067785,0.3138615,0.28095785,0.34045023,0.30408365,-0.34999645,0.33575913,-0.3467496,0.32991695,-0.32514137,0.34748808,-0.33484417,-0.35750028,0.3412957,0.3167652,-0.3298079,-0.28208137,-0.33562645,0.3323948,-0.3442398,0.33183396,-0.35392657,0.318258,0.3467345,0.048528988,-0.32036567,0.33652288,-0.25068837,7002
7004,23675858,23675858,43283626,22,,,A.G. Riddle,2014.0,Departure,Departure,eng,3.79,11143,12344,1132,254,880,3201,4847,3162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.25077152,0.1300231,-0.306594,0.30620265,0.3043454,0.27427152,0.25990838,0.30956152,0.24629062,-0.3293221,0.2984328,-0.30765864,0.30742615,-0.27567366,0.3166908,-0.30477276,-0.32871383,0.31526473,0.3054773,-0.3034519,-0.28101492,-0.29393873,0.2897355,-0.30623597,0.30832788,-0.3295735,0.27683207,0.31879625,0.20672245,-0.27334625,0.31022203,-0.21373664,7003
7005,9799572,9799572,14689744,6,1453720693,9781453720690.0,Kristen Ashley,2010.0,,"Rock Chick Redemption (Rock Chick, #3)",en-GB,4.43,25766,28315,1502,110,324,2717,9326,15838,https://images.gr-assets.com/books/1409609236m/9799572.jpg,https://images.gr-assets.com/books/1409609236s/9799572.jpg,-0.44425693,0.42720044,-0.42099476,0.4234249,0.4153266,0.43262395,0.40643272,0.43982044,0.44702417,-0.45232892,0.39968005,-0.41370472,0.42694414,-0.25502554,0.40519395,-0.4257827,-0.43695658,0.4276285,0.4272484,-0.4246117,-0.40813655,-0.4074274,0.39593038,-0.42119777,0.42876047,-0.44285303,0.38167864,0.40305075,0.33066115,-0.21978293,0.38375637,-0.4217428,7004
7006,16335,16335,1748,212,1579126952,9781579126960.0,Agatha Christie,1928.0,The Mystery of the Blue Train,"The Mystery of the Blue Train (Hercule Poirot, #6)",eng,3.77,17011,21095,1032,142,1142,6739,8463,4609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.28717184,0.11446685,-0.3504108,0.3508126,0.3472044,0.3227382,0.29034537,0.35756803,0.2941979,-0.36440387,0.32907343,-0.34896627,0.35233536,-0.34089178,0.35458067,-0.3550403,-0.36845234,0.36229038,0.34060803,-0.34874776,-0.31307912,-0.34006765,0.34394455,-0.3519736,0.35381714,-0.36148566,0.33018214,0.36150613,0.14446281,-0.34095392,0.3585325,-0.27905267,7005
7007,10808006,10808006,15721497,45,316097403,9780316097410.0,"James Patterson, Maxine Paetro",2011.0,Private:  #1 Suspect,"Private #1 Suspect (Private, #2)",eng,3.95,13428,16409,967,161,684,3993,6623,4948,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.27857772,0.31464446,-0.3469953,0.3524233,0.3369588,0.33528426,0.29161534,0.3718986,0.32915485,-0.36967838,0.34649512,-0.36033922,0.35905176,-0.3277793,0.35208526,-0.3557484,-0.37679777,0.35646862,0.35449907,-0.3320274,-0.34595138,-0.33933777,0.34620142,-0.34153065,0.3579383,-0.36233902,0.3371599,0.36472476,0.36110127,-0.3115026,0.35083628,-0.31916508,7006
7008,14295,14295,4225,25,747553866,9780747553860.0,George Saunders,2000.0,Pastoralia,Pastoralia,eng,4.11,10786,13719,1108,143,473,2277,5621,5205,https://images.gr-assets.com/books/1348067120m/14295.jpg,https://images.gr-assets.com/books/1348067120s/14295.jpg,-0.28442046,-0.037428353,-0.37047434,0.36816144,0.36492154,0.3233444,0.26602444,0.38325408,0.29748353,-0.38299453,0.34370115,-0.37175167,0.3740052,-0.37104958,0.37965575,-0.36491147,-0.39626455,0.38185018,0.36484677,-0.36787874,-0.32620558,-0.37867963,0.37234336,-0.3688809,0.3820412,-0.38813967,0.36837855,0.38044712,-0.075380825,-0.37038997,0.38065818,-0.32429793,7007
7009,13523061,13523061,19083750,24,446575062,9780446575060.0,Meg Jay,2012.0,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,,4.11,12731,15517,1514,168,640,2691,5808,6210,https://images.gr-assets.com/books/1334798998m/13523061.jpg,https://images.gr-assets.com/books/1334798998s/13523061.jpg,-0.27013838,0.16325201,-0.32524812,0.32479268,0.33079803,0.28046906,0.24942309,0.33269766,0.22600223,-0.3466148,0.3033672,-0.3241682,0.3322331,-0.30493405,0.3354219,-0.32755563,-0.3515392,0.33686897,0.32255048,-0.32409853,-0.29625806,-0.31483456,0.3179148,-0.31413338,0.3323364,-0.35361415,0.30204108,0.3382627,0.17923023,-0.3080858,0.32769376,-0.23878841,7008
7010,1085771,1085771,1072542,25,1582408289,9781582408290.0,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2007.0,The Walking Dead V 7,"The Walking Dead, Vol. 07: The Calm Before",eng,4.27,16769,17560,584,54,310,2546,6516,8134,https://images.gr-assets.com/books/1289097173m/1085771.jpg,https://images.gr-assets.com/books/1289097173s/1085771.jpg,-0.34200826,0.010226167,-0.40218642,0.3958654,0.40221357,0.38985676,0.36805427,0.40034875,0.38021627,-0.40902406,0.4069293,-0.40944138,0.39738554,-0.38673866,0.42045277,-0.41013676,-0.42152458,0.40257394,0.39485368,-0.39625487,-0.37173355,-0.4022393,0.39444953,-0.40182275,0.40113503,-0.42165765,0.38593692,0.4079559,0.17373279,-0.37856886,0.3918549,-0.32480973,7009
7011,291364,291364,561807,21,1844285073,9781844285080.0,H.A. Rey,1952.0,Curious George Rides a Bike,Curious George Rides a Bike,,4.24,15461,15669,115,181,563,2859,3854,8212,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.40537664,0.32557112,-0.40718973,0.42462954,0.43443048,0.41741863,0.394032,0.43422014,0.41303334,-0.4380491,0.41997808,-0.42890218,0.4224731,-0.42146376,0.42617652,-0.42281845,-0.44728512,0.429802,0.41726208,-0.423402,-0.40778503,-0.4109368,0.4216107,-0.3892222,0.4308873,-0.43875748,0.40992567,0.42563838,0.20205097,-0.41612595,0.43314478,-0.3902766,7010
7012,175319,175319,3255858,22,671655973,9780671655980.0,Robert A. Heinlein,1958.0,Methuselah's Children,Methuselah's Children,en-US,3.98,15028,15995,219,130,649,3799,6231,5186,https://images.gr-assets.com/books/1253209003m/175319.jpg,https://images.gr-assets.com/books/1253209003s/175319.jpg,-0.3044439,-0.07906396,-0.39534256,0.3999271,0.38228887,0.3738419,0.3195548,0.40112692,0.35654932,-0.41645798,0.3969708,-0.39877906,0.39842522,-0.38462156,0.41519797,-0.3981813,-0.41008106,0.4075955,0.3955603,-0.38814107,-0.34440994,-0.3992431,0.39314598,-0.4033404,0.3991797,-0.4182512,0.3883783,0.40773538,0.07672252,-0.37686774,0.39806196,-0.32310322,7011
7013,12663646,12663646,17778132,13,62124366,9780062124360.0,Lauren Oliver,2011.0,Hana,"Hana (Delirium, #1.5)",eng,3.63,20107,21357,1886,286,1918,7603,7063,4487,https://images.gr-assets.com/books/1324106918m/12663646.jpg,https://images.gr-assets.com/books/1324106918s/12663646.jpg,-0.30378184,0.2674007,-0.3224051,0.32017875,0.32965356,0.29922438,0.3010255,0.3275554,0.2829625,-0.34523997,0.316138,-0.31819698,0.32547566,-0.2732347,0.33210027,-0.32244602,-0.3496756,0.32644382,0.31864277,-0.32157618,-0.31248644,-0.28479204,0.28515905,-0.30836284,0.3245074,-0.34259287,0.27363008,0.33324236,0.28983688,-0.2688826,0.32378924,-0.20279224,7012
7014,102955,102955,99258,11,1563896176,9781563896170.0,"Garth Ennis, Steve Dillon, John McCrea",2000.0,"Preacher, Volume 8: All Hell's a-Coming","Preacher, Volume 8: All Hell's a-Coming",eng,4.33,14300,14514,172,160,387,1738,4431,7798,https://images.gr-assets.com/books/1309916812m/102955.jpg,https://images.gr-assets.com/books/1309916812s/102955.jpg,-0.35455233,-0.17061263,-0.4366187,0.43232778,0.44210106,0.4113884,0.39271635,0.4406891,0.4328602,-0.45745513,0.4397639,-0.45658225,0.43647754,-0.42718655,0.45598188,-0.44261742,-0.45974895,0.4486409,0.42718562,-0.432841,-0.3939501,-0.44677535,0.42980364,-0.45098385,0.43502098,-0.45708796,0.42990988,0.44873422,-0.010259805,-0.42443305,0.44518152,-0.3589902,7013
7015,6356190,6356190,3252850,7,1880418738,9781880418730.0,"Stephen King, Michael Whelan",2008.0,The Little Sisters of Eluria,"The Little Sisters of Eluria (The Dark Tower, #0.5)",eng,4.24,14287,14401,161,140,431,2336,4454,7040,https://images.gr-assets.com/books/1328794822m/6356190.jpg,https://images.gr-assets.com/books/1328794822s/6356190.jpg,-0.3365844,0.013121673,-0.42807025,0.4331839,0.42114243,0.37747493,0.36592743,0.4406212,0.36459187,-0.45050398,0.42733422,-0.44304988,0.4203285,-0.4055628,0.44364154,-0.4399431,-0.45656526,0.43258807,0.4172375,-0.41721055,-0.38659894,-0.42451143,0.41295323,-0.4306092,0.4382039,-0.45186102,0.40731832,0.44870448,0.21339442,-0.39338863,0.4339901,-0.32436618,7014
7016,773480,773480,160884,11,067988632X,9780679886330.0,"Stan Berenstain, Jan Berenstain",1968.0,"Inside, Outside, Upside Down","Inside, Outside, Upside Down (Berenstain Bears Bright and Early Board Book)",eng,4.13,15032,15184,124,230,744,3161,3680,7369,https://images.gr-assets.com/books/1428895593m/773480.jpg,https://images.gr-assets.com/books/1428895593s/773480.jpg,-0.3833328,0.2962551,-0.3919848,0.39890528,0.41667762,0.39196402,0.3859924,0.4112876,0.39786136,-0.4242238,0.40560102,-0.40963247,0.40891704,-0.4008469,0.41081142,-0.4079787,-0.42294362,0.41189635,0.39828163,-0.40071204,-0.3944399,-0.38834924,0.40026093,-0.37244305,0.4106453,-0.42255083,0.3925953,0.40007073,0.22832695,-0.39214808,0.4161175,-0.35168785,7015
